objectid,parentid,title,creator,date,estimatedate,description,object_transcript,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
roma_11,roma_01,Page 9 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,986. Piazza Navone Roma,"Scenery, City; Piazza Navone","Rome, Italy",41.89985007,12.47328878,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_11.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_11_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_11_th.jpg,
roma_12,roma_01,Page 10 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,925 Pantheon D'Agrippa Roma,"Pantheon; Building, Exterior","Rome, Italy",41.89873056,12.47707674,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_12.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_12_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_12_th.jpg,
roma_13,roma_01,Page 11 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,949 Foro Traiano - Roma,Trajan's Forum,"Rome, Italy",41.89498216,12.48558102,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_13.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_13_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_13_th.jpg,
roma_14,roma_01,Page 12 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,Unreadable [Capitoline Hill cordonata],Capitoline Hill Concordata,"Rome, Italy",41.89361543,12.48253052,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_14.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_14_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_14_th.jpg,
roma_15,roma_01,Page 13 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,Forum Romano - Roma,Roman Forum,"Rome, Italy",41.89222616,12.48652279,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_15.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_15_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_15_th.jpg,
roma_16,roma_01,Page 14 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,Arco Di Costantino - Roma,Arch of Constantine,"Rome, Italy",41.88986711,12.49079308,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_16.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_16_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_16_th.jpg,
roma_17,roma_01,Page 15 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,966 - Colosseo o Anfiteatro Flavio - Roma,"Colosseum; Building, Exterior","Rome, Italy",41.89025447,12.49221577,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_17.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_17_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_17_th.jpg,
roma_18,roma_01,Page 16 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,976 Temple di Vesta - Roma,"Temple of Hercules Victor; Building, Exterior","Rome, Italy",41.88880629,12.48082932,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_18.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_18_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_18_th.jpg,
roma_19,roma_01,Page 17 of Roma Photo Album,Romualdo Moscioni,,Post 1889,,1001 Piramide e Porta S Paolo Roma,Porta San Paolo; Pyramid of Cestius,"Rome, Italy",41.8767035,12.48100154,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/roma_19.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/roma_19_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/roma_19_th.jpg,
purple_01,,Cover of Purple Album,,,,,,,,,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,compound_object,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_01_th.jpg,
purple_02,purple_01,Page 1 of Purple Album,,,1885-1908,RMS Etruria,,,,,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_02_th.jpg,
purple_03,purple_01,Page 2 of Purple Album,G. Sommer,,1860-1916,,1104 Napoli ,"Scenery, City; Santa Lucia","Naples, Italy",40.83176012,14.25122844,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_03_th.jpg,
purple_04,purple_01,Page 3 of Purple Album,G. Sommer,,1860-1916,,No 6136 Napoli Colonna Vitloria,"Scenery, City; Monument; Piazza dei Martiri","Naples, Italy",40.83421281,14.24193707,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_04_th.jpg,
purple_05,purple_01,Page 4 of Purple Album,G. Sommer,,1860-1916,,1133 Napoli Riviera di Chiaja,"Scenery, City; Riviera di Chiaia","Naples, Italy",40.83399443,14.23326081,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_05_th.jpg,
purple_06,purple_01,Page 5 of Purple Album,G. Sommer,,1860-1916,,1126 Posilipo,"Scenery, City; Palazzo Donn'Anna; Building, Exterior","Naples, Italy",40.82020423,14.2148683,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_06.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_06_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_06_th.jpg,
purple_07,purple_01,Page 6 of Purple Album,G. Sommer,,1860-1916,,No 1297. (Pompei) Strada di Stabbia,"Via Stabiana; Scenery, City","Pompeii, Italy",40.7501539,14.48799194,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_07.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_07_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_07_th.jpg,
purple_08,purple_01,Page 7 of Purple Album,G. Sommer,,1860-1916,,1223 Pompei Casa di Sallustio,House of Sallust,"Pompeii, Italy",40.75132367,14.48291906,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_08.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_08_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_08_th.jpg,
purple_09,purple_01,Page 8 of Purple Album,G. Sommer,,1860-1916,,No 1237 Casa Di Cornelio Ruffo Pompei,House of Cornelius Ruffius,"Pompeii, Italy",40.74979661,14.48802476,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_09.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_09_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_09_th.jpg,
purple_10,purple_01,Page 9 of Purple Album,G. Sommer,,1860-1916,,1247 Pompei Quartiere dei soldati Teatro,,"Pompeii, Italy",40.74848037,14.48920833,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_10.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_10_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_10_th.jpg,
purple_11,purple_01,Page 10 of Purple Album,G. Sommer,,1860-1916,,No 1270 Pompei Scavi Nuovi,,"Pompeii, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_11.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_11_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_11_th.jpg,
purple_12,purple_01,Page 11 of Purple Album,G. Sommer,,1860-1916,,No 1216 (Pompei) Tempio d'Jside,"Temple of Isis (Pompeii); Building, Exterior","Pompeii, Italy",40.74930751,14.48835135,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_12.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_12_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_12_th.jpg,
purple_13,purple_01,Page 12 of Purple Album,G. Sommer,,1860-1916,,"
",,"Pompeii, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_13.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_13_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_13_th.jpg,
purple_14,purple_01,Page 12 of Purple Album Top,,,,,Pompei Foro Civile,Civil Forum,"Pompeii, Italy",40.74946043,14.4850312,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_14.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_14_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_14_th.jpg,
purple_15,purple_01,Page 12 of Purple Album Right/Middle,,,,,5334 Pompei Basilica,"Basilica, Pompeii","Pompeii, Italy",40.74883771,14.48474913,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_15.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_15_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_15_th.jpg,
purple_16,purple_01,Page 12 of Purple Album Bottom,,,,,No. 5366 (Pompei Casa di Cornelio Ruffo,House of Cornelius Ruffius,"Pompeii, Italy",40.74979661,14.48802476,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_16.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_16_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_16_th.jpg,
purple_17,purple_01,Page 13 of Purple Album,G. Sommer,,1860-1916,,,,"Pompeii, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_17.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_17_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_17_th.jpg,
purple_17a,purple_01,Page 13 of Purple Album Top,G. Sommer,,,,5316. Casa del Fauno (Pompei),House of the Faun,"Pompeii, Italy",40.75152312,14.48471385,"Point Ellice House Museum and Archives, Victoria, BC",,,,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_17a.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_17a_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_17a_th.jpg,
purple_17b,purple_01,Page 13 of Purple Album Bottom,G. Sommer,,,,5837. (Pompei) Casa di Marco Oleonio,House of M. Holconius Rufus,"Pompeii, Italy",40.74962524,14.48748808,"Point Ellice House Museum and Archives, Victoria, BC",,,,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_17b.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_17b_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_17b_th.jpg,
purple_18a,purple_01,Page 14 of Purple Album Top,G. Sommer,,1860-1916,,10804. POMPEI Bagni,Forum Baths,"Pompeii, Italy",40.75111157,14.48408966,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_18a.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_18a_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_18a_th.jpg,
purple_18b,purple_01,Page 14 of Purple Album Bottom,G. Sommer,,1860-1916,,No. 5345 Forno Pompei,House of the Baker,"Pompeii, Italy",40.75116039,14.48269615,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_18b.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_18b_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_18b_th.jpg,
purple_19,purple_01,Page 15 of Purple Album,,,,,7202 NAPOLI MUSEO NAZIONALE VENERE CALLIPIGIA,Statue,"Naples, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_19.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_19_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_19_th.jpg,
purple_20,purple_01,Page 16 of Purple Album,,,,,584 FIRENZE CHIOSTRO DI S. MARCO,San Marco,"Florence, Italy",43.77896901,11.25927685,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_20.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_20_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_20_th.jpg,
purple_21,purple_01,Page 17 of Purple Album,,,,,#### FIRENZE - PONTE VECCHIO,"Scenery, City; Ponte Vecchio","Florence, Italy",43.76802562,11.25334732,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_21.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_21_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_21_th.jpg,
purple_22,purple_01,Page 18 of Purple Album,,,,,40## FIRENZE,Loggia dei Lanzi,"Florence, Italy",43.76976322,11.25551194,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_22.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_22_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_22_th.jpg,
purple_23,purple_01,Page 19 of Purple Album,,,,,4136 FIRENZE PIAZZA DELLA SIGNORA,"Piazza della Signoria; Palazzo Vecchio; Building, Exterior","Florence, Italy",43.76942126,11.25635474,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_23.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_23_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_23_th.jpg,
purple_24,purple_01,Page 20 of Purple Album,,,,,4044 FIRENZE PALAZZO VECCHIO CORTILE,"Building, Interior; Palazzo Vecchio","Florence, Italy",43.76942126,11.25635474,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_24.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_24_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_24_th.jpg,
purple_25,purple_01,Page 21 of Purple Album,,,,,4045 FIRENZE - PALAZZO DEL POTESTA,"Bargello; Building, Exterior","Florence, Italy",43.77042212,11.25807906,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_25.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_25_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_25_th.jpg,
purple_26,purple_01,Page 22 of Purple Album,,,,,4047 FIRENZE PALAZZO DEL POSTESTA CORTILE,"Bargello; Building, Interior","Florence, Italy",43.77042212,11.25807906,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_26.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_26_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_26_th.jpg,
purple_27,purple_01,Page 23 of Purple Album,,,,,,"Florence Baptistery; Building, Exterior","Florence, Italy",43.77333229,11.25525923,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_27.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_27_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_27_th.jpg,
purple_28,purple_01,Page 24 of Purple Album,,,,"East doors, or Gates of Paradise, by Lorenzo Ghiberti, Museo dell'Opera del Duomo",,"Florence Baptistery; Building, Exterior","Florence, Italy",43.77333229,11.25525923,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_28.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_28_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_28_th.jpg,
purple_29,purple_01,Page 25 of Purple Album,,,Post 1887,,4319 FIRENZE -- S. MARIA DEL FIORE,"Florence Cathedral; Building, Exterior","Florence, Italy",43.77321608,11.25618214,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_29.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_29_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_29_th.jpg,
purple_30,purple_01,Page 26 of Purple Album,,,,,4036 FIRENZE MONUMENTO A DANTE,Statue of Dante Alighieri; Piazza Santa Croce; Statue,"Florence, Italy",43.76891556,11.26239275,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_30.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_30_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_30_th.jpg,
purple_31,purple_01,Page 27 of Purple Album,,,Post 1863,,372. FIRENZE - S. CROCE,"Basilica of Santa Croce; Building, Exterior","Florence, Italy",43.76859958,11.26238147,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_31.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_31_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_31_th.jpg,
purple_32,purple_01,Page 28 of Purple Album,,,,,608.? FIRENZE INTERNO DELLA CHIESA DI S. CROCE,"Building, Interior; Basilica of Santa Croce","Florence, Italy",43.76859958,11.26238147,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_32.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_32_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_32_th.jpg,
purple_33,purple_01,Page 29 of Purple Album,,,,,814 FIRENZE POSTERIORE DEL DUOMO,"Florence Cathedral; Building, Exterior","Florence, Italy",43.77321608,11.25618214,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_33.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_33_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_33_th.jpg,
purple_34,purple_01,Page 30 of Purple Album,,,,,3019. FIRENZE. Il Campanile di Giotto ,"Giotto's Bell Tower; Building, Exterior","Florence, Italy",43.77316821,11.25547992,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_34.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_34_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_34_th.jpg,
purple_35,purple_01,Page 31 of Purple Album,,,,,379. FIRENZE - OR S. MICHELE,"Orsanmichele; Building, Exterior","Florence, Italy",43.77081508,11.25514417,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_35.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_35_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_35_th.jpg,
purple_36,purple_01,Page 32 of Purple Album,,,,,34? FIRENZE PIAZZA S. M. NOVELLA,"Piazza di Santa Maria Novella; Building, Exterior","Florence, Italy",43.77360129,11.24999551,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_36.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_36_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_36_th.jpg,
purple_37,purple_01,Page 33 of Purple Album,,,,,,"Bargello; Building, Interior","Florence, Italy",43.77042212,11.25807906,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_37.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_37_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_37_th.jpg,
purple_38,purple_01,Page 34 of Purple Album,,,,,70. FIRENZE Palazzo Strozzi architecttara di Benedicto da Ma___,"Palazzo Strozzi; Building, Exterior","Florence, Italy",43.77138911,11.25230834,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_38.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_38_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_38_th.jpg,
purple_39,purple_01,Page 35 of Purple Album,,,,,,,,,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_39.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_39_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_39_th.jpg,
purple_40,purple_01,Page 36 of Purple Album,,,,,413 - FIRENZE - TOMBA DI GIULIANO DE MEDICI DI MICHELANGIOLO,"Tomb of Giuliano de' Medici, Duke of Nemours; Sagrestia Nuova; Medici Chapel","Florence, Italy",43.77524621,11.25378726,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/purple_40.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/purple_40_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/purple_40_th.jpg,
